CPU_%_global,CPU_%_on_core,CPU_%_by_process,Core,Process_memory_usage
0.2,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.5,18.2,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.0,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.5,18.2,0.0,0,176128
0.3,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.5,10.0,0.0,0,176128
0.0,10.0,0.0,0,176128
0.3,9.1,0.0,0,176128
0.3,18.2,0.0,0,176128
0.5,18.2,0.0,0,176128
0.2,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.0,10.0,0.0,0,176128
0.6,18.2,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.3,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.0,9.1,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.3,18.2,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.0,10.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.5,18.2,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,16.7,0.0,0,176128
0.0,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.3,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.5,9.1,0.0,0,176128
0.3,11.1,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,16.7,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,9.1,0.0,0,176128
0.6,18.2,0.0,0,176128
0.0,10.0,0.0,0,176128
0.2,16.7,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,0.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.2,16.7,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.5,9.1,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.5,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.3,9.1,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.5,18.2,0.0,0,176128
0.0,10.0,0.0,0,176128
0.6,18.2,0.0,0,176128
0.2,16.7,0.0,0,176128
0.2,0.0,0.0,0,176128
0.0,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.0,10.0,0.0,0,176128
0.3,0.0,0.0,0,176128
0.6,23.1,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.3,10.0,0.0,0,176128
0.0,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.3,10.0,0.0,0,176128
0.0,9.1,0.0,0,176128
0.3,0.0,0.0,0,176128
0.0,9.1,0.0,0,176128
0.0,0.0,0.0,0,176128
0.6,18.2,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,23.1,0.0,0,176128
5.1,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.5,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.6,9.1,0.0,0,176128
0.5,18.2,0.0,0,176128
0.2,0.0,0.0,0,176128
0.5,10.0,0.0,0,176128
0.5,16.7,0.0,0,176128
0.2,0.0,0.0,0,176128
0.3,18.2,0.0,0,176128
0.2,10.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.5,18.2,0.0,0,176128
0.5,0.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.3,16.7,0.0,0,176128
0.0,10.0,0.0,0,176128
0.0,0.0,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,18.2,0.0,0,176128
0.3,9.1,0.0,0,176128
0.2,0.0,0.0,0,176128
0.2,10.0,0.0,0,176128
0.3,18.2,0.0,0,176128
